"parentHeight" "childHeight" "parentGender" "childGender"
63.5 68.5 "Mother" "Son"
63.5 68.5 "Mother" "Son"
63.5 68.5 "Mother" "Son"
63.5 68.5 "Mother" "Son"
64.5 68.5 "Mother" "Son"
64.5 68.5 "Mother" "Son"
64.5 68.5 "Mother" "Son"
64.5 68.5 "Mother" "Son"
64.5 68.5 "Mother" "Son"
64.5 68.5 "Mother" "Son"
64.5 68.5 "Mother" "Son"
64.5 68.5 "Mother" "Son"
64.5 68.5 "Mother" "Son"
64.5 68.5 "Mother" "Son"
64.5 68.5 "Mother" "Son"
64.5 68.5 "Mother" "Son"
64.5 68.5 "Mother" "Son"
64.5 68.5 "Mother" "Son"
64.5 68.5 "Mother" "Son"
64.5 68.5 "Mother" "Son"
64.5 68.5 "Mother" "Son"
64.5 68.5 "Mother" "Son"
64.5 68.5 "Mother" "Son"
64.5 68.5 "Mother" "Son"
64.5 68.5 "Mother" "Son"
64.5 68.5 "Mother" "Son"
64.5 68.5 "Mother" "Son"
65.5 68.5 "Mother" "Son"
65.5 68.5 "Mother" "Son"
65.5 68.5 "Mother" "Son"
65.5 68.5 "Mother" "Son"
65.5 68.5 "Mother" "Son"
65.5 68.5 "Mother" "Son"
65.5 68.5 "Mother" "Son"
65.5 68.5 "Mother" "Son"
65.5 68.5 "Mother" "Son"
65.5 68.5 "Mother" "Son"
65.5 68.5 "Mother" "Son"
65.5 68.5 "Mother" "Son"
65.5 68.5 "Mother" "Son"
66.5 68.5 "Mother" "Son"
66.5 68.5 "Mother" "Son"
66.5 68.5 "Mother" "Son"
66.5 68.5 "Mother" "Son"
66.5 68.5 "Mother" "Son"
67.5 68.5 "Mother" "Son"
67.5 68.5 "Mother" "Son"
68.5 68.5 "Mother" "Son"
57.5 69.5 "Mother" "Son"
57.5 69.5 "Mother" "Son"
59.5 69.5 "Mother" "Son"
59.5 69.5 "Mother" "Son"
59.5 69.5 "Mother" "Son"
59.5 69.5 "Mother" "Son"
59.5 69.5 "Mother" "Son"
59.5 69.5 "Mother" "Son"
60.5 69.5 "Mother" "Son"
60.5 69.5 "Mother" "Son"
60.5 69.5 "Mother" "Son"
60.5 69.5 "Mother" "Son"
60.5 69.5 "Mother" "Son"
60.5 69.5 "Mother" "Son"
60.5 69.5 "Mother" "Son"
60.5 69.5 "Mother" "Son"
60.5 69.5 "Mother" "Son"
60.5 69.5 "Mother" "Son"
60.5 69.5 "Mother" "Son"
60.5 69.5 "Mother" "Son"
60.5 69.5 "Mother" "Son"
60.5 69.5 "Mother" "Son"
60.5 69.5 "Mother" "Son"
61.5 69.5 "Mother" "Son"
61.5 69.5 "Mother" "Son"
61.5 69.5 "Mother" "Son"
61.5 69.5 "Mother" "Son"
61.5 69.5 "Mother" "Son"
61.5 69.5 "Mother" "Son"
61.5 69.5 "Mother" "Son"
61.5 69.5 "Mother" "Son"
61.5 69.5 "Mother" "Son"
61.5 69.5 "Mother" "Son"
61.5 69.5 "Mother" "Son"
61.5 69.5 "Mother" "Son"
61.5 69.5 "Mother" "Son"
61.5 69.5 "Mother" "Son"
61.5 69.5 "Mother" "Son"
61.5 69.5 "Mother" "Son"
61.5 69.5 "Mother" "Son"
62.5 69.5 "Mother" "Son"
62.5 69.5 "Mother" "Son"
62.5 69.5 "Mother" "Son"
62.5 69.5 "Mother" "Son"
62.5 69.5 "Mother" "Son"
62.5 69.5 "Mother" "Son"
62.5 69.5 "Mother" "Son"
62.5 69.5 "Mother" "Son"
62.5 69.5 "Mother" "Son"
62.5 69.5 "Mother" "Son"
62.5 69.5 "Mother" "Son"
62.5 69.5 "Mother" "Son"
62.5 69.5 "Mother" "Son"
62.5 69.5 "Mother" "Son"
62.5 69.5 "Mother" "Son"
62.5 69.5 "Mother" "Son"
62.5 69.5 "Mother" "Son"
62.5 69.5 "Mother" "Son"
62.5 69.5 "Mother" "Son"
62.5 69.5 "Mother" "Son"
62.5 69.5 "Mother" "Son"
62.5 69.5 "Mother" "Son"
62.5 69.5 "Mother" "Son"
63.5 69.5 "Mother" "Son"
63.5 69.5 "Mother" "Son"
63.5 69.5 "Mother" "Son"
63.5 69.5 "Mother" "Son"
63.5 69.5 "Mother" "Son"
63.5 69.5 "Mother" "Son"
63.5 69.5 "Mother" "Son"
63.5 69.5 "Mother" "Son"
63.5 69.5 "Mother" "Son"
63.5 69.5 "Mother" "Son"
63.5 69.5 "Mother" "Son"
63.5 69.5 "Mother" "Son"
63.5 69.5 "Mother" "Son"
63.5 69.5 "Mother" "Son"
63.5 69.5 "Mother" "Son"
63.5 69.5 "Mother" "Son"
63.5 69.5 "Mother" "Son"
63.5 69.5 "Mother" "Son"
63.5 69.5 "Mother" "Son"
63.5 69.5 "Mother" "Son"
63.5 69.5 "Mother" "Son"
64.5 69.5 "Mother" "Son"
64.5 69.5 "Mother" "Son"
64.5 69.5 "Mother" "Son"
64.5 69.5 "Mother" "Son"
64.5 69.5 "Mother" "Son"
64.5 69.5 "Mother" "Son"
64.5 69.5 "Mother" "Son"
64.5 69.5 "Mother" "Son"
64.5 69.5 "Mother" "Son"
64.5 69.5 "Mother" "Son"
64.5 69.5 "Mother" "Son"
64.5 69.5 "Mother" "Son"
64.5 69.5 "Mother" "Son"
64.5 69.5 "Mother" "Son"
64.5 69.5 "Mother" "Son"
64.5 69.5 "Mother" "Son"
64.5 69.5 "Mother" "Son"
64.5 69.5 "Mother" "Son"
64.5 69.5 "Mother" "Son"
64.5 69.5 "Mother" "Son"
65.5 69.5 "Mother" "Son"
65.5 69.5 "Mother" "Son"
65.5 69.5 "Mother" "Son"
65.5 69.5 "Mother" "Son"
65.5 69.5 "Mother" "Son"
65.5 69.5 "Mother" "Son"
65.5 69.5 "Mother" "Son"
65.5 69.5 "Mother" "Son"
65.5 69.5 "Mother" "Son"
65.5 69.5 "Mother" "Son"
65.5 69.5 "Mother" "Son"
65.5 69.5 "Mother" "Son"
65.5 69.5 "Mother" "Son"
66.5 69.5 "Mother" "Son"
66.5 69.5 "Mother" "Son"
66.5 69.5 "Mother" "Son"
66.5 69.5 "Mother" "Son"
67.5 69.5 "Mother" "Son"
68.5 69.5 "Mother" "Son"
69.5 69.5 "Mother" "Son"
57.5 70.5 "Mother" "Son"
59.5 70.5 "Mother" "Son"
59.5 70.5 "Mother" "Son"
59.5 70.5 "Mother" "Son"
60.5 70.5 "Mother" "Son"
60.5 70.5 "Mother" "Son"
60.5 70.5 "Mother" "Son"
60.5 70.5 "Mother" "Son"
60.5 70.5 "Mother" "Son"
60.5 70.5 "Mother" "Son"
60.5 70.5 "Mother" "Son"
60.5 70.5 "Mother" "Son"
60.5 70.5 "Mother" "Son"
61.5 70.5 "Mother" "Son"
61.5 70.5 "Mother" "Son"
61.5 70.5 "Mother" "Son"
61.5 70.5 "Mother" "Son"
61.5 70.5 "Mother" "Son"
61.5 70.5 "Mother" "Son"
61.5 70.5 "Mother" "Son"
61.5 70.5 "Mother" "Son"
61.5 70.5 "Mother" "Son"
61.5 70.5 "Mother" "Son"
61.5 70.5 "Mother" "Son"
61.5 70.5 "Mother" "Son"
61.5 70.5 "Mother" "Son"
61.5 70.5 "Mother" "Son"
61.5 70.5 "Mother" "Son"
61.5 70.5 "Mother" "Son"
61.5 70.5 "Mother" "Son"
61.5 70.5 "Mother" "Son"
61.5 70.5 "Mother" "Son"
61.5 70.5 "Mother" "Son"
61.5 70.5 "Mother" "Son"
61.5 70.5 "Mother" "Son"
62.5 70.5 "Mother" "Son"
62.5 70.5 "Mother" "Son"
62.5 70.5 "Mother" "Son"
62.5 70.5 "Mother" "Son"
62.5 70.5 "Mother" "Son"
62.5 70.5 "Mother" "Son"
62.5 70.5 "Mother" "Son"
62.5 70.5 "Mother" "Son"
62.5 70.5 "Mother" "Son"
62.5 70.5 "Mother" "Son"
62.5 70.5 "Mother" "Son"
62.5 70.5 "Mother" "Son"
62.5 70.5 "Mother" "Son"
62.5 70.5 "Mother" "Son"
62.5 70.5 "Mother" "Son"
62.5 70.5 "Mother" "Son"
62.5 70.5 "Mother" "Son"
62.5 70.5 "Mother" "Son"
62.5 70.5 "Mother" "Son"
62.5 70.5 "Mother" "Son"
62.5 70.5 "Mother" "Son"
63.5 70.5 "Mother" "Son"
63.5 70.5 "Mother" "Son"
63.5 70.5 "Mother" "Son"
63.5 70.5 "Mother" "Son"
63.5 70.5 "Mother" "Son"
63.5 70.5 "Mother" "Son"
63.5 70.5 "Mother" "Son"
63.5 70.5 "Mother" "Son"
63.5 70.5 "Mother" "Son"
63.5 70.5 "Mother" "Son"
63.5 70.5 "Mother" "Son"
63.5 70.5 "Mother" "Son"
63.5 70.5 "Mother" "Son"
63.5 70.5 "Mother" "Son"
63.5 70.5 "Mother" "Son"
63.5 70.5 "Mother" "Son"
63.5 70.5 "Mother" "Son"
63.5 70.5 "Mother" "Son"
63.5 70.5 "Mother" "Son"
63.5 70.5 "Mother" "Son"
63.5 70.5 "Mother" "Son"
63.5 70.5 "Mother" "Son"
63.5 70.5 "Mother" "Son"
63.5 70.5 "Mother" "Son"
64.5 70.5 "Mother" "Son"
64.5 70.5 "Mother" "Son"
64.5 70.5 "Mother" "Son"
64.5 70.5 "Mother" "Son"
64.5 70.5 "Mother" "Son"
64.5 70.5 "Mother" "Son"
64.5 70.5 "Mother" "Son"
64.5 70.5 "Mother" "Son"
64.5 70.5 "Mother" "Son"
64.5 70.5 "Mother" "Son"
64.5 70.5 "Mother" "Son"
64.5 70.5 "Mother" "Son"
64.5 70.5 "Mother" "Son"
64.5 70.5 "Mother" "Son"
64.5 70.5 "Mother" "Son"
64.5 70.5 "Mother" "Son"
65.5 70.5 "Mother" "Son"
65.5 70.5 "Mother" "Son"
65.5 70.5 "Mother" "Son"
65.5 70.5 "Mother" "Son"
65.5 70.5 "Mother" "Son"
65.5 70.5 "Mother" "Son"
65.5 70.5 "Mother" "Son"
65.5 70.5 "Mother" "Son"
65.5 70.5 "Mother" "Son"
65.5 70.5 "Mother" "Son"
65.5 70.5 "Mother" "Son"
65.5 70.5 "Mother" "Son"
65.5 70.5 "Mother" "Son"
65.5 70.5 "Mother" "Son"
66.5 70.5 "Mother" "Son"
66.5 70.5 "Mother" "Son"
66.5 70.5 "Mother" "Son"
66.5 70.5 "Mother" "Son"
66.5 70.5 "Mother" "Son"
66.5 70.5 "Mother" "Son"
66.5 70.5 "Mother" "Son"
66.5 70.5 "Mother" "Son"
67.5 70.5 "Mother" "Son"
67.5 70.5 "Mother" "Son"
67.5 70.5 "Mother" "Son"
59.5 71.5 "Mother" "Son"
60.5 71.5 "Mother" "Son"
60.5 71.5 "Mother" "Son"
60.5 71.5 "Mother" "Son"
61.5 71.5 "Mother" "Son"
61.5 71.5 "Mother" "Son"
61.5 71.5 "Mother" "Son"
61.5 71.5 "Mother" "Son"
61.5 71.5 "Mother" "Son"
61.5 71.5 "Mother" "Son"
61.5 71.5 "Mother" "Son"
61.5 71.5 "Mother" "Son"
61.5 71.5 "Mother" "Son"
61.5 71.5 "Mother" "Son"
62.5 71.5 "Mother" "Son"
62.5 71.5 "Mother" "Son"
62.5 71.5 "Mother" "Son"
62.5 71.5 "Mother" "Son"
62.5 71.5 "Mother" "Son"
62.5 71.5 "Mother" "Son"
62.5 71.5 "Mother" "Son"
62.5 71.5 "Mother" "Son"
62.5 71.5 "Mother" "Son"
62.5 71.5 "Mother" "Son"
62.5 71.5 "Mother" "Son"
62.5 71.5 "Mother" "Son"
62.5 71.5 "Mother" "Son"
62.5 71.5 "Mother" "Son"
63.5 71.5 "Mother" "Son"
63.5 71.5 "Mother" "Son"
63.5 71.5 "Mother" "Son"
63.5 71.5 "Mother" "Son"
63.5 71.5 "Mother" "Son"
63.5 71.5 "Mother" "Son"
63.5 71.5 "Mother" "Son"
63.5 71.5 "Mother" "Son"
63.5 71.5 "Mother" "Son"
63.5 71.5 "Mother" "Son"
63.5 71.5 "Mother" "Son"
63.5 71.5 "Mother" "Son"
63.5 71.5 "Mother" "Son"
63.5 71.5 "Mother" "Son"
63.5 71.5 "Mother" "Son"
63.5 71.5 "Mother" "Son"
64.5 71.5 "Mother" "Son"
64.5 71.5 "Mother" "Son"
64.5 71.5 "Mother" "Son"
64.5 71.5 "Mother" "Son"
64.5 71.5 "Mother" "Son"
64.5 71.5 "Mother" "Son"
64.5 71.5 "Mother" "Son"
64.5 71.5 "Mother" "Son"
64.5 71.5 "Mother" "Son"
64.5 71.5 "Mother" "Son"
64.5 71.5 "Mother" "Son"
64.5 71.5 "Mother" "Son"
64.5 71.5 "Mother" "Son"
65.5 71.5 "Mother" "Son"
65.5 71.5 "Mother" "Son"
65.5 71.5 "Mother" "Son"
65.5 71.5 "Mother" "Son"
65.5 71.5 "Mother" "Son"
65.5 71.5 "Mother" "Son"
65.5 71.5 "Mother" "Son"
65.5 71.5 "Mother" "Son"
65.5 71.5 "Mother" "Son"
65.5 71.5 "Mother" "Son"
65.5 71.5 "Mother" "Son"
65.5 71.5 "Mother" "Son"
65.5 71.5 "Mother" "Son"
66.5 71.5 "Mother" "Son"
66.5 71.5 "Mother" "Son"
66.5 71.5 "Mother" "Son"
66.5 71.5 "Mother" "Son"
66.5 71.5 "Mother" "Son"
66.5 71.5 "Mother" "Son"
67.5 71.5 "Mother" "Son"
68.5 71.5 "Mother" "Son"
59.5 72.5 "Mother" "Son"
60.5 72.5 "Mother" "Son"
60.5 72.5 "Mother" "Son"
60.5 72.5 "Mother" "Son"
60.5 72.5 "Mother" "Son"
60.5 72.5 "Mother" "Son"
61.5 72.5 "Mother" "Son"
61.5 72.5 "Mother" "Son"
61.5 72.5 "Mother" "Son"
61.5 72.5 "Mother" "Son"
62.5 72.5 "Mother" "Son"
62.5 72.5 "Mother" "Son"
62.5 72.5 "Mother" "Son"
62.5 72.5 "Mother" "Son"
62.5 72.5 "Mother" "Son"
62.5 72.5 "Mother" "Son"
63.5 72.5 "Mother" "Son"
63.5 72.5 "Mother" "Son"
63.5 72.5 "Mother" "Son"
63.5 72.5 "Mother" "Son"
63.5 72.5 "Mother" "Son"
63.5 72.5 "Mother" "Son"
63.5 72.5 "Mother" "Son"
63.5 72.5 "Mother" "Son"
63.5 72.5 "Mother" "Son"
63.5 72.5 "Mother" "Son"
63.5 72.5 "Mother" "Son"
64.5 72.5 "Mother" "Son"
64.5 72.5 "Mother" "Son"
64.5 72.5 "Mother" "Son"
64.5 72.5 "Mother" "Son"
64.5 72.5 "Mother" "Son"
64.5 72.5 "Mother" "Son"
64.5 72.5 "Mother" "Son"
65.5 72.5 "Mother" "Son"
65.5 72.5 "Mother" "Son"
65.5 72.5 "Mother" "Son"
65.5 72.5 "Mother" "Son"
66.5 72.5 "Mother" "Son"
66.5 72.5 "Mother" "Son"
66.5 72.5 "Mother" "Son"
66.5 72.5 "Mother" "Son"
66.5 72.5 "Mother" "Son"
67.5 72.5 "Mother" "Son"
67.5 72.5 "Mother" "Son"
67.5 72.5 "Mother" "Son"
68.5 72.5 "Mother" "Son"
60.5 73.5 "Mother" "Son"
61.5 73.5 "Mother" "Son"
61.5 73.5 "Mother" "Son"
61.5 73.5 "Mother" "Son"
61.5 73.5 "Mother" "Son"
62.5 73.5 "Mother" "Son"
62.5 73.5 "Mother" "Son"
62.5 73.5 "Mother" "Son"
62.5 73.5 "Mother" "Son"
62.5 73.5 "Mother" "Son"
62.5 73.5 "Mother" "Son"
62.5 73.5 "Mother" "Son"
63.5 73.5 "Mother" "Son"
63.5 73.5 "Mother" "Son"
63.5 73.5 "Mother" "Son"
63.5 73.5 "Mother" "Son"
63.5 73.5 "Mother" "Son"
63.5 73.5 "Mother" "Son"
64.5 73.5 "Mother" "Son"
64.5 73.5 "Mother" "Son"
64.5 73.5 "Mother" "Son"
64.5 73.5 "Mother" "Son"
65.5 73.5 "Mother" "Son"
65.5 73.5 "Mother" "Son"
65.5 73.5 "Mother" "Son"
65.5 73.5 "Mother" "Son"
65.5 73.5 "Mother" "Son"
65.5 73.5 "Mother" "Son"
65.5 73.5 "Mother" "Son"
66.5 73.5 "Mother" "Son"
67.5 73.5 "Mother" "Son"
67.5 73.5 "Mother" "Son"
68.5 73.5 "Mother" "Son"
69.5 73.5 "Mother" "Son"
69.5 73.5 "Mother" "Son"
70.5 73.5 "Mother" "Son"
61.5 74.5 "Mother" "Son"
61.5 74.5 "Mother" "Son"
61.5 74.5 "Mother" "Son"
62.5 74.5 "Mother" "Son"
62.5 74.5 "Mother" "Son"
62.5 74.5 "Mother" "Son"
63.5 74.5 "Mother" "Son"
63.5 74.5 "Mother" "Son"
64.5 74.5 "Mother" "Son"
65.5 74.5 "Mother" "Son"
65.5 74.5 "Mother" "Son"
65.5 74.5 "Mother" "Son"
66.5 74.5 "Mother" "Son"
66.5 74.5 "Mother" "Son"
67.5 74.5 "Mother" "Son"
68.5 74.5 "Mother" "Son"
69.5 74.5 "Mother" "Son"
61.5 75.5 "Mother" "Son"
65.5 75.5 "Mother" "Son"
66.5 75.5 "Mother" "Son"
66.5 75.5 "Mother" "Son"
67.5 75.5 "Mother" "Son"
68.5 75.5 "Mother" "Son"
70.5 75.5 "Mother" "Son"
63.5 76.5 "Mother" "Son"
65.5 76.5 "Mother" "Son"
66.5 76.5 "Mother" "Son"
61.5 77.5 "Mother" "Son"
67.5 77.5 "Mother" "Son"
61.5 78.5 "Mother" "Son"
65.5 78.5 "Mother" "Son"
67.5 79.5 "Mother" "Son"
65.5 55.5 "Father" "Daughter"
62.5 56.5 "Father" "Daughter"
63.5 56.5 "Father" "Daughter"
65.5 56.5 "Father" "Daughter"
67.5 56.5 "Father" "Daughter"
61.5 57.5 "Father" "Daughter"
62.5 57.5 "Father" "Daughter"
62.5 57.5 "Father" "Daughter"
62.5 57.5 "Father" "Daughter"
62.5 57.5 "Father" "Daughter"
63.5 57.5 "Father" "Daughter"
64.5 57.5 "Father" "Daughter"
65.5 57.5 "Father" "Daughter"
65.5 57.5 "Father" "Daughter"
66.5 57.5 "Father" "Daughter"
66.5 57.5 "Father" "Daughter"
66.5 57.5 "Father" "Daughter"
69.6 57.5 "Father" "Daughter"
59.5 58.5 "Father" "Daughter"
60.5 58.5 "Father" "Daughter"
61.5 58.5 "Father" "Daughter"
62.5 58.5 "Father" "Daughter"
63.5 58.5 "Father" "Daughter"
64.5 58.5 "Father" "Daughter"
64.5 58.5 "Father" "Daughter"
65.5 58.5 "Father" "Daughter"
66.5 58.5 "Father" "Daughter"
66.5 58.5 "Father" "Daughter"
66.5 58.5 "Father" "Daughter"
66.5 58.5 "Father" "Daughter"
66.5 58.5 "Father" "Daughter"
67.5 58.5 "Father" "Daughter"
67.5 58.5 "Father" "Daughter"
67.5 58.5 "Father" "Daughter"
68.5 58.5 "Father" "Daughter"
59.5 59.5 "Father" "Daughter"
60.5 59.5 "Father" "Daughter"
60.5 59.5 "Father" "Daughter"
62.5 59.5 "Father" "Daughter"
62.5 59.5 "Father" "Daughter"
62.5 59.5 "Father" "Daughter"
62.5 59.5 "Father" "Daughter"
62.5 59.5 "Father" "Daughter"
62.5 59.5 "Father" "Daughter"
63.5 59.5 "Father" "Daughter"
63.5 59.5 "Father" "Daughter"
63.5 59.5 "Father" "Daughter"
63.5 59.5 "Father" "Daughter"
63.5 59.5 "Father" "Daughter"
64.5 59.5 "Father" "Daughter"
64.5 59.5 "Father" "Daughter"
64.5 59.5 "Father" "Daughter"
64.5 59.5 "Father" "Daughter"
64.5 59.5 "Father" "Daughter"
65.5 59.5 "Father" "Daughter"
65.5 59.5 "Father" "Daughter"
65.5 59.5 "Father" "Daughter"
65.5 59.5 "Father" "Daughter"
65.5 59.5 "Father" "Daughter"
65.5 59.5 "Father" "Daughter"
66.5 59.5 "Father" "Daughter"
66.5 59.5 "Father" "Daughter"
66.5 59.5 "Father" "Daughter"
66.5 59.5 "Father" "Daughter"
66.5 59.5 "Father" "Daughter"
66.5 59.5 "Father" "Daughter"
66.5 59.5 "Father" "Daughter"
66.5 59.5 "Father" "Daughter"
66.5 59.5 "Father" "Daughter"
66.5 59.5 "Father" "Daughter"
66.5 59.5 "Father" "Daughter"
66.5 59.5 "Father" "Daughter"
67.5 59.5 "Father" "Daughter"
67.5 59.5 "Father" "Daughter"
67.5 59.5 "Father" "Daughter"
67.5 59.5 "Father" "Daughter"
68.5 59.5 "Father" "Daughter"
68.5 59.5 "Father" "Daughter"
68.5 59.5 "Father" "Daughter"
69.5 59.5 "Father" "Daughter"
69.5 59.5 "Father" "Daughter"
70.5 59.5 "Father" "Daughter"
70.5 59.5 "Father" "Daughter"
58.5 60.5 "Father" "Daughter"
59.5 60.5 "Father" "Daughter"
61.5 60.5 "Father" "Daughter"
61.5 60.5 "Father" "Daughter"
62.5 60.5 "Father" "Daughter"
62.5 60.5 "Father" "Daughter"
62.5 60.5 "Father" "Daughter"
62.5 60.5 "Father" "Daughter"
62.5 60.5 "Father" "Daughter"
62.5 60.5 "Father" "Daughter"
62.5 60.5 "Father" "Daughter"
62.5 60.5 "Father" "Daughter"
63.5 60.5 "Father" "Daughter"
63.5 60.5 "Father" "Daughter"
63.5 60.5 "Father" "Daughter"
63.5 60.5 "Father" "Daughter"
63.5 60.5 "Father" "Daughter"
63.5 60.5 "Father" "Daughter"
64.5 60.5 "Father" "Daughter"
64.5 60.5 "Father" "Daughter"
64.5 60.5 "Father" "Daughter"
64.5 60.5 "Father" "Daughter"
64.5 60.5 "Father" "Daughter"
64.5 60.5 "Father" "Daughter"
64.5 60.5 "Father" "Daughter"
64.5 60.5 "Father" "Daughter"
64.5 60.5 "Father" "Daughter"
64.5 60.5 "Father" "Daughter"
64.5 60.5 "Father" "Daughter"
64.5 60.5 "Father" "Daughter"
65.5 60.5 "Father" "Daughter"
65.5 60.5 "Father" "Daughter"
65.5 60.5 "Father" "Daughter"
65.5 60.5 "Father" "Daughter"
65.5 60.5 "Father" "Daughter"
65.5 60.5 "Father" "Daughter"
65.5 60.5 "Father" "Daughter"
65.5 60.5 "Father" "Daughter"
65.5 60.5 "Father" "Daughter"
65.5 60.5 "Father" "Daughter"
65.5 60.5 "Father" "Daughter"
65.5 60.5 "Father" "Daughter"
65.5 60.5 "Father" "Daughter"
65.5 60.5 "Father" "Daughter"
65.5 60.5 "Father" "Daughter"
65.5 60.5 "Father" "Daughter"
65.5 60.5 "Father" "Daughter"
65.5 60.5 "Father" "Daughter"
66.5 60.5 "Father" "Daughter"
66.5 60.5 "Father" "Daughter"
66.5 60.5 "Father" "Daughter"
66.5 60.5 "Father" "Daughter"
66.5 60.5 "Father" "Daughter"
66.5 60.5 "Father" "Daughter"
66.5 60.5 "Father" "Daughter"
66.5 60.5 "Father" "Daughter"
66.5 60.5 "Father" "Daughter"
66.5 60.5 "Father" "Daughter"
66.5 60.5 "Father" "Daughter"
66.5 60.5 "Father" "Daughter"
66.5 60.5 "Father" "Daughter"
66.5 60.5 "Father" "Daughter"
66.5 60.5 "Father" "Daughter"
66.5 60.5 "Father" "Daughter"
66.5 60.5 "Father" "Daughter"
66.5 60.5 "Father" "Daughter"
66.5 60.5 "Father" "Daughter"
66.5 60.5 "Father" "Daughter"
67.5 60.5 "Father" "Daughter"
67.5 60.5 "Father" "Daughter"
67.5 60.5 "Father" "Daughter"
67.5 60.5 "Father" "Daughter"
67.5 60.5 "Father" "Daughter"
67.5 60.5 "Father" "Daughter"
67.5 60.5 "Father" "Daughter"
67.5 60.5 "Father" "Daughter"
67.5 60.5 "Father" "Daughter"
67.5 60.5 "Father" "Daughter"
67.5 60.5 "Father" "Daughter"
68.5 60.5 "Father" "Daughter"
68.5 60.5 "Father" "Daughter"
68.5 60.5 "Father" "Daughter"
68.5 60.5 "Father" "Daughter"
68.5 60.5 "Father" "Daughter"
68.5 60.5 "Father" "Daughter"
68.5 60.5 "Father" "Daughter"
68.5 60.5 "Father" "Daughter"
68.5 60.5 "Father" "Daughter"
69.5 60.5 "Father" "Daughter"
69.5 60.5 "Father" "Daughter"
69.5 60.5 "Father" "Daughter"
69.5 60.5 "Father" "Daughter"
69.5 60.5 "Father" "Daughter"
70.5 60.5 "Father" "Daughter"
70.5 60.5 "Father" "Daughter"
70.5 60.5 "Father" "Daughter"
71.5 60.5 "Father" "Daughter"
72.5 60.5 "Father" "Daughter"
60.5 61.5 "Father" "Daughter"
60.5 61.5 "Father" "Daughter"
61.5 61.5 "Father" "Daughter"
61.5 61.5 "Father" "Daughter"
62.5 61.5 "Father" "Daughter"
62.5 61.5 "Father" "Daughter"
62.5 61.5 "Father" "Daughter"
62.5 61.5 "Father" "Daughter"
62.5 61.5 "Father" "Daughter"
62.5 61.5 "Father" "Daughter"
62.5 61.5 "Father" "Daughter"
62.5 61.5 "Father" "Daughter"
62.5 61.5 "Father" "Daughter"
62.5 61.5 "Father" "Daughter"
63.5 61.5 "Father" "Daughter"
63.5 61.5 "Father" "Daughter"
63.5 61.5 "Father" "Daughter"
63.5 61.5 "Father" "Daughter"
63.5 61.5 "Father" "Daughter"
63.5 61.5 "Father" "Daughter"
63.5 61.5 "Father" "Daughter"
63.5 61.5 "Father" "Daughter"
63.5 61.5 "Father" "Daughter"
63.5 61.5 "Father" "Daughter"
63.5 61.5 "Father" "Daughter"
64.5 61.5 "Father" "Daughter"
64.5 61.5 "Father" "Daughter"
64.5 61.5 "Father" "Daughter"
64.5 61.5 "Father" "Daughter"
64.5 61.5 "Father" "Daughter"
64.5 61.5 "Father" "Daughter"
64.5 61.5 "Father" "Daughter"
64.5 61.5 "Father" "Daughter"
64.5 61.5 "Father" "Daughter"
64.5 61.5 "Father" "Daughter"
64.5 61.5 "Father" "Daughter"
64.5 61.5 "Father" "Daughter"
64.5 61.5 "Father" "Daughter"
65.5 61.5 "Father" "Daughter"
65.5 61.5 "Father" "Daughter"
65.5 61.5 "Father" "Daughter"
65.5 61.5 "Father" "Daughter"
65.5 61.5 "Father" "Daughter"
65.5 61.5 "Father" "Daughter"
65.5 61.5 "Father" "Daughter"
65.5 61.5 "Father" "Daughter"
65.5 61.5 "Father" "Daughter"
65.5 61.5 "Father" "Daughter"
65.5 61.5 "Father" "Daughter"
65.5 61.5 "Father" "Daughter"
65.5 61.5 "Father" "Daughter"
65.5 61.5 "Father" "Daughter"
65.5 61.5 "Father" "Daughter"
65.5 61.5 "Father" "Daughter"
65.5 61.5 "Father" "Daughter"
65.5 61.5 "Father" "Daughter"
65.5 61.5 "Father" "Daughter"
65.5 61.5 "Father" "Daughter"
65.5 61.5 "Father" "Daughter"
65.5 61.5 "Father" "Daughter"
65.5 61.5 "Father" "Daughter"
65.5 61.5 "Father" "Daughter"
66.5 61.5 "Father" "Daughter"
66.5 61.5 "Father" "Daughter"
66.5 61.5 "Father" "Daughter"
66.5 61.5 "Father" "Daughter"
66.5 61.5 "Father" "Daughter"
66.5 61.5 "Father" "Daughter"
66.5 61.5 "Father" "Daughter"
66.5 61.5 "Father" "Daughter"
66.5 61.5 "Father" "Daughter"
66.5 61.5 "Father" "Daughter"
66.5 61.5 "Father" "Daughter"
66.5 61.5 "Father" "Daughter"
66.5 61.5 "Father" "Daughter"
66.5 61.5 "Father" "Daughter"
66.5 61.5 "Father" "Daughter"
66.5 61.5 "Father" "Daughter"
66.5 61.5 "Father" "Daughter"
66.5 61.5 "Father" "Daughter"
66.5 61.5 "Father" "Daughter"
66.5 61.5 "Father" "Daughter"
66.5 61.5 "Father" "Daughter"
66.5 61.5 "Father" "Daughter"
66.5 61.5 "Father" "Daughter"
66.5 61.5 "Father" "Daughter"
67.5 61.5 "Father" "Daughter"
67.5 61.5 "Father" "Daughter"
67.5 61.5 "Father" "Daughter"
67.5 61.5 "Father" "Daughter"
67.5 61.5 "Father" "Daughter"
67.5 61.5 "Father" "Daughter"
67.5 61.5 "Father" "Daughter"
67.5 61.5 "Father" "Daughter"
